"logFC" "logCPM" "F" "PValue" "FDR"
"SFMBT1" 0.0913972537384102 5.10225931453598 0.095372791900556 0.75757707439005 0.847524177282153
"IRF5" 0.124229723912026 3.92379892241632 0.0951284611147677 0.757878047079441 0.847743509172757
"CNOT3" -0.124317220972431 4.04944946669556 0.0951219398632556 0.757886085915338 0.847743509172757
"ADAM28" -0.0791117179722519 6.53386286569354 0.0949833435420503 0.758057006915819 0.847806965242403
"PLCG1" -0.117393932062201 4.02340093597593 0.0948748505348911 0.758190898954017 0.847806965242403
"GNA12" -0.122057749151885 3.95309866249745 0.0948709358346668 0.758195731681719 0.847806965242403
"RASA4" 0.133804687079912 3.85253983100784 0.094806464240852 0.758275338073965 0.847806965242403
"HMGCS2" 0.140493493956756 3.39490401476656 0.0947837433504683 0.758303399788495 0.847806965242403
"TTC23" -0.128685717779295 3.44507223286657 0.0947476872764872 0.758347938845369 0.847806965242403
"DPEP2" -0.160949960082252 2.80023541239098 0.0947269465782273 0.758373563452265 0.847806965242403
"YWHAQP5" 0.167230185259338 2.27656682103601 0.0947098579166225 0.758394678368404 0.847806965242403
"LRRC69" 0.155919036236917 2.73442783373712 0.0945531123361792 0.758588452105402 0.847960430898278
"C12orf4" 0.102773786369088 4.70742527849033 0.0941171615559789 0.759128314263867 0.848500707208329
"FGF11" 0.145570796701037 1.83081124026102 0.0939271224432533 0.759364078500113 0.848640899887072
"MIS18BP1" 0.0963544826612426 5.06627111664483 0.0939249161218318 0.759366817214075 0.848640899887072
"ILK" 0.0967935871843123 5.46193816064741 0.0936908827628484 0.759657523683225 0.848902578207654
"EML6" -0.131380242572805 4.34830291499001 0.0931772871684839 0.760296885824797 0.849553804528416
"DEPDC4" -0.156227184497492 1.82137937735655 0.0930352588776183 0.760474033145507 0.849639026534156
"ICOSLG" -0.154035022480275 3.03267834788532 0.0930253771088913 0.760486363856521 0.849639026534156
"CHP1" 0.0589922244754278 7.39602727204858 0.0927563190821775 0.760822376511725 0.849894425272096
"MME" -0.152844860683603 4.35082975432991 0.0927516538659324 0.760828207353841 0.849894425272096
"DPP9" -0.112947704335132 4.1152872677487 0.0925437431425149 0.761088228434846 0.850121618455651
"ADGRE5" 0.107207773564133 5.57866202007969 0.0923228151051246 0.761364879465654 0.85036735179548
"NKAPD1" 0.089291962290559 4.84225876924063 0.0922545874629854 0.761450388717794 0.850399578471286
"ZNF248" 0.13792498771817 3.38285431506216 0.0921229201913222 0.761615504139896 0.850439972764691
"BSN" 0.156468468056647 2.60540816512716 0.0921123315879173 0.761628788221394 0.850439972764691
"TRAPPC4" -0.109210684691351 4.05523125723454 0.0920902189996296 0.761656532570003 0.850439972764691
"ADA2" 0.145710017162196 4.43879366666024 0.0919981774166759 0.761772054935605 0.850505693586985
"RSPRY1" 0.0839497222369367 5.50455746263313 0.0918566909643504 0.761949759224731 0.850592796354704
"LONRF1" -0.129420224017027 2.94598990607731 0.091845829615044 0.761963407047658 0.850592796354704
"ZBTB40" 0.100669147982338 5.11756864035019 0.0917919381132268 0.762031137423737 0.850605144101308
"AKIP1" 0.130796477533624 3.06176404125278 0.0917467230082372 0.762087980129761 0.85060533772663
"OVCA2" 0.164984028304819 2.31689404575067 0.0916917541699337 0.762157105459976 0.850619239568312
"COPS8" -0.104123829500976 4.37475128157764 0.091087318572912 0.762918702102445 0.851405927030312
"SLC9B2" -0.169311812072884 2.52297858990319 0.090952496853027 0.763088955071659 0.851532615837157
"CCDC6" 0.065464211974103 6.86035432383547 0.0908616721744905 0.76320372617482 0.851597378076423
"ZNF876P" 0.153564299754803 2.42920613498911 0.0907509572517295 0.76334371636848 0.851657440075867
"RAD1" 0.113799028536965 3.94395513500264 0.0907121498895162 0.763392807232081 0.851657440075867
"TENT4A" 0.124907809432503 3.85743095411764 0.0906845151030023 0.763427771900119 0.851657440075867
"SLC9A1" -0.113524611475549 4.0857018212483 0.0904199062265979 0.763762860562157 0.851943599172619
"UBE2J1" -0.0646569341583664 6.8206035390545 0.0903923380406082 0.763797802402794 0.851943599172619
"NRG1" 0.152833777147943 1.6475874708004 0.0898009867484033 0.764548725810707 0.852658835442732
"EEF1A1P3" -0.153643360757239 2.1630147524515 0.0897979025484609 0.764552649315372 0.852658835442732
"TMEM231P1" 0.15708295741479 1.8022947582646 0.0896035451013341 0.764800045631249 0.852850287544816
"DDX47" 0.0964478019735189 4.51618666811395 0.0895737824896617 0.764837956072003 0.852850287544816
"PBDC1" -0.115790964946203 3.66233832071149 0.0894592384681254 0.764983921799769 0.852935250452341
"XPNPEP1" 0.0918541215227719 5.36139109534294 0.0893942773179557 0.7650667483384 0.852935250452341
"ZNF586" 0.126846729071295 3.58837409678436 0.0893802604398789 0.765084624389761 0.852935250452341
"LARS1" -0.0760774697133787 5.85686649203234 0.0893343186396145 0.765143225746738 0.852937231226033
"ZNF273" -0.0990089181018119 5.4403616743397 0.0890254088311783 0.765537684607525 0.853263129806947
"CYP4X1" -0.118322641817943 4.12984850351312 0.0890163434764116 0.765549271759504 0.853263129806947
"ZMYM1" 0.125445257920848 3.69344356638199 0.0889199989292336 0.765672457126113 0.853337064260688
"METTL15P1" -0.153318922801603 1.82958513469257 0.0888673907128353 0.765739752250428 0.853348703042463
"XPC" -0.0943861106413965 4.84555313749713 0.0887726831260482 0.765860954541775 0.853383755292257
"ABT1" -0.140199330668369 2.95313792698095 0.0887539672540407 0.76588491455976 0.853383755292257
"COPS7B" -0.107956941133004 4.27035879713957 0.0885814864907274 0.766105853660271 0.853566572405038
"DFFA" 0.0832404213047608 5.12737487139488 0.0884473623389137 0.766277821799767 0.85359090331962
"HNRNPA1" -0.0545962047165209 8.25148221070987 0.0884074478019597 0.766329025881559 0.85359090331962
"VEZF1" 0.0593184655455243 6.74919251021613 0.0883528771640755 0.766399051804094 0.85359090331962
"MTCYBP18" 0.152782699838845 3.26639060707148 0.0883504392390139 0.766402180738083 0.85359090331962
"SUN2" 0.126848451594169 4.65684979870478 0.0883427636235435 0.766412032247736 0.85359090331962
"GLI2" -0.15105183433246 2.40099697806117 0.0882407133007092 0.766543056232549 0.853673488206749
"CEP97" 0.0843216647177958 5.71795348140108 0.0878509872540329 0.76704419175719 0.854168211163693
"RBM7" 0.0908762252283574 4.95963731587817 0.0874058808552075 0.767618020639592 0.854743804881326
"DUSP6" -0.0892771914142622 5.47591900069057 0.0872154101113405 0.767864060002282 0.854954346163805
"DENR" -0.0696096478168233 5.77930925083558 0.0869965288753716 0.768147159456642 0.855206116558685
"ZCWPW1" -0.126270674190531 3.39256776860264 0.0868458548157808 0.768342265291898 0.855268464553734
"ZNF467" 0.148599915114867 2.94919080531833 0.0868374871963603 0.768353105801372 0.855268464553734
"PLEKHM2" -0.140561142861411 3.77555435417565 0.0868212831690903 0.768374100233651 0.855268464553734
"PTGDS" 0.160340791314685 2.07097434871191 0.0867497929256799 0.768466750607359 0.85529701272733
"GTF2IP20" -0.105854091658186 4.68825814969832 0.0867135694534208 0.768513711569187 0.85529701272733
"SDHAF4" -0.143212583543612 2.41960041011151 0.0866349137069725 0.76861571944955 0.855339887413656
"TOX" 0.131184023207565 3.91942340029053 0.0865959996800891 0.768666205284663 0.855339887413656
"LDB1" 0.0880593579012677 5.33795880166871 0.0863732913170689 0.768955377550425 0.855598236992727
"TTC31" -0.126356776482944 3.18980471923368 0.0862804074808619 0.769076100840025 0.855669133022665
"COL16A1" -0.150020227357382 2.22436770468667 0.0860927889483459 0.769320168528069 0.855877240557836
"ACTR6" 0.102367084162477 4.1950875309481 0.0859791744567335 0.769468106892238 0.855978380230675
"SELENOI" -0.101824863916514 4.58485984180189 0.0858792762487921 0.769598272906765 0.856033947388474
"KLHL28" -0.0849585073665831 5.07533702401529 0.0858533100913458 0.76963211992055 0.856033947388474
"CPEB4" -0.0570747862408949 7.27523888932798 0.0857781908709355 0.769730069506238 0.856079456378826
"SPIN1" -0.0724262196699591 6.17755093142847 0.0856872577938413 0.769848701457625 0.856113960063562
"IARS1" -0.0682546012357819 6.25062742722689 0.0856669799347756 0.769875165418918 0.856113960063562
"MYO1F" -0.108010095407171 5.86714648239465 0.0856067291642374 0.769953816771521 0.85613799464705
"HNRNPUL2-BSCL2" 0.108987719816877 5.12206967504768 0.0854502174164721 0.770158267725795 0.856301896189939
"MTM1" -0.0976737589227017 4.48781788563594 0.0852250586652771 0.770452748974533 0.856565866388248
"CLCC1" -0.117465424500438 4.03172185129326 0.085172490610283 0.770521562604823 0.856578925692371
"SENP5" -0.0749802313525227 5.42884600663487 0.0850875540855797 0.770632796542972 0.856639137681257
"SDHD" -0.0846532047312854 5.19224613177359 0.0847986143855696 0.771011647352949 0.85695327196859
"HEPACAM" 0.140784404621245 1.61370516425737 0.0847787733469635 0.771037688125441 0.85695327196859
"ASNS" 0.122766636973894 3.5598354375897 0.0847177777213792 0.771117763778151 0.85695327196859
"ZNF570" -0.106814204943261 3.89211223397852 0.0846979805208253 0.771143760458344 0.85695327196859
"MAP10" -0.140825349240234 2.7096694007702 0.0846256087832778 0.771238823413688 0.856995464868186
"MEP1A" 0.155392084364336 1.75677523157159 0.0845455467127141 0.771344039292346 0.857048932547051
"PAPOLA" 0.0513261822239944 7.62471999225155 0.0844446226246898 0.771476748614782 0.857132938320346
"DLG1" -0.0589946855979002 6.52476861859788 0.0841616388512544 0.771849315197949 0.857452193913111
"NF2" -0.0876727596926558 5.16710768899512 0.0841396064961524 0.771878350709791 0.857452193913111
"BAGE2" 0.164564357743093 2.31089617538933 0.0839579850085507 0.77211785920793 0.857654781818325
"DHX29" -0.0823336799154176 5.14262501991903 0.0838465908741944 0.772264896228864 0.857741101060759
"ZNF214" -0.11837114072423 4.03774746354635 0.0838125435614516 0.772309858816532 0.857741101060759
"TMEM186" -0.142696040333858 2.08751237760532 0.0837161695565763 0.772437183190533 0.857819038154032
"PLCB3" 0.126836850093014 3.15783242554412 0.0835399077415747 0.772670256879978 0.857971473771306
"PRICKLE3" -0.125349368491544 3.21338018421979 0.0835259186194773 0.772688766318489 0.857971473771306
"POLG" 0.115271320500582 3.83322975327314 0.0833943053976883 0.772862990128876 0.857980236049162
"SYNJ2" -0.101830830859632 4.45698250958884 0.0833838898472245 0.772876784136804 0.857980236049162
"ANKRD30BL" 0.139257827046179 3.06737387431531 0.0833556957755415 0.772914128109785 0.857980236049162
"EFTUD2" -0.0773613771818597 5.51048955907116 0.0833163453513777 0.772966260479725 0.857980236049162
"SRSF5" -0.0682506159280213 6.74719096153383 0.083304119343454 0.772982460499189 0.857980236049162
"ST20-MTHFS" -0.152663621572694 2.14955434914294 0.083110992962136 0.77323853283775 0.858189191147981
"RAD54L" 0.150027566826433 1.70825700845614 0.0830759258580628 0.773285063975779 0.858189191147981
"DDX23" -0.0726693382844454 5.86893999616184 0.0828104391237305 0.773637688492319 0.85847531025064
"ZNF420" 0.122257287948784 3.38598309478675 0.0827569337105581 0.773708829484911 0.85847531025064
"ZNF20" -0.141902031184903 3.12984102995423 0.0827527021592757 0.773714456833489 0.85847531025064
"OR7E38P" -0.154400007500406 1.93434283584603 0.0826145594953451 0.773898252147717 0.858615770917084
"MAGI2" 0.110396628459637 4.29811875218663 0.0824906006975328 0.774063317874083 0.858735432467849
"INTS4P1" 0.159277464093224 1.90133266453742 0.0822294439243525 0.774411518816021 0.859058229061302
"TADA1" -0.113287852690882 3.54472698008511 0.0821454246651975 0.774523669112232 0.859095209716065
"CLCN2" -0.142344860384117 2.96256380301806 0.0820764583900614 0.774615772833503 0.859095209716065
"FAM86B3P" 0.138768657263916 2.38058821001493 0.0820758689688267 0.774616560179695 0.859095209716065
"TAS2R14" -0.15196357671655 1.6015513611493 0.0819648132230533 0.774764962569431 0.859196312387673
"PIAS2" 0.0831729916743173 5.35035304022603 0.0818201333245568 0.774958459768022 0.859286841271866
"EME1" 0.140999185269782 1.82173026200056 0.0818181671570607 0.774961090626066 0.859286841271866
"HEATR1" -0.0941117879052223 5.14064161540129 0.0815572813353551 0.775310476384742 0.859550363613407
"LOXHD1" 0.149058294748551 2.73686188497399 0.0815551877064764 0.775313282675677 0.859550363613407
"NINJ1" 0.0931445827317021 6.12660482641067 0.0815048069664305 0.775380824551422 0.859561756020447
"ACBD4" 0.169843937395593 2.01209357278364 0.0814184121498471 0.77549670051787 0.85959295612074
"PHC2" -0.0889878811078671 5.63150790344562 0.0813984342313294 0.775523505115727 0.85959295612074
"IP6K3" -0.132124986886395 3.08434362802647 0.0812780726132983 0.775685070984551 0.859681754465801
"RNASEK" -0.0882467347189292 4.76186124103605 0.0812534291885432 0.775718166721173 0.859681754465801
"RNF215" -0.137389682389738 3.04500276450149 0.0807937825128135 0.776336462438799 0.86028469240077
"MRPL48" 0.110375114449773 3.69559060942366 0.0807638107889705 0.776376844987397 0.86028469240077
"RPS27L" 0.0890853207021554 4.61750632235539 0.0806793748153226 0.776490653776603 0.860347288195676
"PIP4P2" -0.130468065134549 3.52277636337096 0.0806055968800509 0.776590149610571 0.860394017246433
"ZUP1" 0.129180083432575 2.99216866627734 0.0803677665685873 0.776911219479566 0.860590063658316
"HSD3B7" 0.13559175976552 2.90620296328833 0.0803519849969331 0.776932542682488 0.860590063658316
"SLC38A4" -0.144823319256792 2.3916372599648 0.0803471291413117 0.776939104106185 0.860590063658316
"DHRS1" -0.121753950548089 3.05668279310721 0.0801242377487089 0.777240514664525 0.860692833628351
"LINC01347" 0.124219567499125 4.30757912863267 0.0801203379774039 0.777245792258393 0.860692833628351
"COX18" 0.10752061551767 4.1495111560674 0.080088202134869 0.777289287252536 0.860692833628351
"METAP1" -0.0901226691070018 4.74808031395943 0.0800850832373548 0.777293509097802 0.860692833628351
"MRTFA" 0.10602388374656 4.66261948073085 0.0800665551929068 0.777318591116984 0.860692833628351
"VANGL1" -0.113894391251524 4.24447591232324 0.0795480592104979 0.778021771402548 0.86137817383464
"SMTN" 0.151056361759389 2.05127512775018 0.0795255772378672 0.778052317178551 0.86137817383464
"SRGAP2D" -0.153373371550947 2.35414636613922 0.079373172607791 0.778259509113532 0.861386796629142
"ZNF607" 0.10637549130651 4.08437278372326 0.0793317423602804 0.778315870062682 0.861386796629142
"ZAP70" -0.143270366866577 2.9455668702054 0.0792986136391124 0.778360949199223 0.861386796629142
"MYO9A" -0.0765891886557586 5.70099373747743 0.0792916850953258 0.778370378339101 0.861386796629142
"KMT2B" 0.105324969890591 4.96578182053688 0.0792905131373877 0.778371973314946 0.861386796629142
"KLRG1" -0.142615202763306 2.13797111009885 0.0792406366285073 0.778439864533307 0.861386796629142
"CROCCP3" -0.122813613210753 3.89820441617603 0.0792245116692869 0.778461818539261 0.861386796629142
"COMMD2" -0.0912863290891149 4.7778643504821 0.0791622911956227 0.778546553840843 0.86141705537012
"CCNJL" -0.145011778578222 2.63701136486406 0.0786390867150304 0.779260508965722 0.862143453937899
"C11orf58" -0.0631434350927889 6.02741605103462 0.078479117268468 0.77947931151625 0.862262359457399
"NSFP1" -0.135782966871216 3.66950445854415 0.0784765133280369 0.779482875115086 0.862262359457399
"MRI1" -0.111790737636915 3.82475017343102 0.0781600908766643 0.7799163877971 0.862660227984174
"PPHLN1" 0.0712971457890529 5.52847961610572 0.0781301245941005 0.779957491936924 0.862660227984174
"MRPL50" -0.0986078226373505 3.99412623828498 0.0779198849217479 0.780246112711396 0.862915867359126
"INSIG1" -0.0881127707309435 4.91722916601285 0.0778334463226983 0.780364898926742 0.862983653789906
"EEF1A1P33" 0.151644460980109 1.66734878734489 0.0777732531058154 0.780447660044119 0.86301159402256
"KDM4C" 0.0726296396101247 5.77641167779813 0.0777222802205163 0.780517770902443 0.863025542633199
"ARHGAP4" 0.126822616958253 3.84461746468076 0.0772695511293245 0.781141569349774 0.863630889783631
"BTG2" 0.0854412374360517 7.12461313428694 0.0771771215676883 0.781269166429062 0.863630889783631
"FIP1L1" 0.0784116673408239 5.10289988438838 0.0771755198285687 0.781271378321861 0.863630889783631
"MYBL1" 0.133557325433981 3.53371091187126 0.0771487895130096 0.781308294720169 0.863630889783631
"TRIM16L" -0.118341349237744 3.49118698451713 0.0771164766026898 0.781352930263938 0.863630889783631
"LHX4" 0.154436376182569 2.19795900419261 0.0770053180758172 0.781506556438608 0.863737089473787
"ANKRD13A" 0.0571661202313298 6.4271884876812 0.0766513783018605 0.7819965145431 0.864209684887779
"SIAH1" -0.104532105912883 4.23873110775889 0.076590363424668 0.782081100323802 0.864209684887779
"ZNF280D" -0.0841099897340167 5.04625126164947 0.0765360909317594 0.782156369533287 0.864209684887779
"SPAG5" 0.126596128824301 3.25843895432722 0.0765302573917985 0.782164461638939 0.864209684887779
"TIMM9" -0.134356311227905 2.79915877628144 0.0764487202125922 0.782277602258515 0.864227473829094
